,Timestamp,value,classification,date,Trade_date
1141,2021-03-21 05:30:00,73,Greed,2021-03-21,2021-03-21
1142,2021-03-22 05:30:00,70,Greed,2021-03-22,2021-03-22
1143,2021-03-23 05:30:00,66,Greed,2021-03-23,2021-03-23
1144,2021-03-24 05:30:00,65,Greed,2021-03-24,2021-03-24
1145,2021-03-25 05:30:00,60,Greed,2021-03-25,2021-03-25
1146,2021-03-26 05:30:00,54,Neutral,2021-03-26,2021-03-26
1147,2021-03-27 05:30:00,65,Greed,2021-03-27,2021-03-27
1148,2021-03-28 05:30:00,74,Greed,2021-03-28,2021-03-28
1149,2021-03-29 05:30:00,72,Greed,2021-03-29,2021-03-29
1150,2021-03-30 05:30:00,72,Greed,2021-03-30,2021-03-30
1151,2021-03-31 05:30:00,76,Extreme Greed,2021-03-31,2021-03-31
1152,2021-04-01 05:30:00,74,Greed,2021-04-01,2021-04-01
1153,2021-04-02 05:30:00,74,Greed,2021-04-02,2021-04-02
1154,2021-04-03 05:30:00,73,Greed,2021-04-03,2021-04-03
1155,2021-04-04 05:30:00,74,Greed,2021-04-04,2021-04-04
1156,2021-04-05 05:30:00,71,Greed,2021-04-05,2021-04-05
1157,2021-04-06 05:30:00,75,Extreme Greed,2021-04-06,2021-04-06
1158,2021-04-07 05:30:00,72,Greed,2021-04-07,2021-04-07
1159,2021-04-08 05:30:00,73,Greed,2021-04-08,2021-04-08
1160,2021-04-09 05:30:00,70,Greed,2021-04-09,2021-04-09
1161,2021-04-10 05:30:00,70,Greed,2021-04-10,2021-04-10
1162,2021-04-11 05:30:00,76,Extreme Greed,2021-04-11,2021-04-11
1163,2021-04-12 05:30:00,74,Greed,2021-04-12,2021-04-12
1164,2021-04-13 05:30:00,74,Greed,2021-04-13,2021-04-13
1165,2021-04-14 05:30:00,75,Extreme Greed,2021-04-14,2021-04-14
1166,2021-04-15 05:30:00,79,Extreme Greed,2021-04-15,2021-04-15
1167,2021-04-16 05:30:00,78,Extreme Greed,2021-04-16,2021-04-16
1168,2021-04-17 05:30:00,76,Extreme Greed,2021-04-17,2021-04-17
1169,2021-04-18 05:30:00,79,Extreme Greed,2021-04-18,2021-04-18
1170,2021-04-19 05:30:00,74,Greed,2021-04-19,2021-04-19
1171,2021-04-20 05:30:00,73,Greed,2021-04-20,2021-04-20
1172,2021-04-21 05:30:00,73,Greed,2021-04-21,2021-04-21
1173,2021-04-22 05:30:00,65,Greed,2021-04-22,2021-04-22
1174,2021-04-23 05:30:00,55,Greed,2021-04-23,2021-04-23
1175,2021-04-24 05:30:00,37,Fear,2021-04-24,2021-04-24
1176,2021-04-25 05:30:00,31,Fear,2021-04-25,2021-04-25
1177,2021-04-26 05:30:00,27,Fear,2021-04-26,2021-04-26
1178,2021-04-27 05:30:00,50,Neutral,2021-04-27,2021-04-27
1179,2021-04-28 05:30:00,59,Greed,2021-04-28,2021-04-28
1180,2021-04-29 05:30:00,52,Neutral,2021-04-29,2021-04-29
1181,2021-04-30 05:30:00,51,Neutral,2021-04-30,2021-04-30
1182,2021-05-01 05:30:00,68,Greed,2021-05-01,2021-05-01
1183,2021-05-02 05:30:00,66,Greed,2021-05-02,2021-05-02
1184,2021-05-03 05:30:00,61,Greed,2021-05-03,2021-05-03
1185,2021-05-04 05:30:00,68,Greed,2021-05-04,2021-05-04
1186,2021-05-05 05:30:00,48,Neutral,2021-05-05,2021-05-05
1187,2021-05-06 05:30:00,65,Greed,2021-05-06,2021-05-06
1188,2021-05-07 05:30:00,64,Greed,2021-05-07,2021-05-07
1189,2021-05-08 05:30:00,67,Greed,2021-05-08,2021-05-08
1190,2021-05-09 05:30:00,73,Greed,2021-05-09,2021-05-09
1191,2021-05-10 05:30:00,72,Greed,2021-05-10,2021-05-10
1192,2021-05-11 05:30:00,61,Greed,2021-05-11,2021-05-11
1193,2021-05-12 05:30:00,68,Greed,2021-05-12,2021-05-12
1194,2021-05-13 05:30:00,31,Fear,2021-05-13,2021-05-13
1195,2021-05-14 05:30:00,26,Fear,2021-05-14,2021-05-14
1196,2021-05-15 05:30:00,27,Fear,2021-05-15,2021-05-15
1197,2021-05-16 05:30:00,20,Extreme Fear,2021-05-16,2021-05-16
1198,2021-05-17 05:30:00,27,Fear,2021-05-17,2021-05-17
1199,2021-05-18 05:30:00,21,Extreme Fear,2021-05-18,2021-05-18
1200,2021-05-19 05:30:00,23,Extreme Fear,2021-05-19,2021-05-19
1201,2021-05-20 05:30:00,11,Extreme Fear,2021-05-20,2021-05-20
1202,2021-05-21 05:30:00,19,Extreme Fear,2021-05-21,2021-05-21
1203,2021-05-22 05:30:00,12,Extreme Fear,2021-05-22,2021-05-22
1204,2021-05-23 05:30:00,14,Extreme Fear,2021-05-23,2021-05-23
1205,2021-05-24 05:30:00,10,Extreme Fear,2021-05-24,2021-05-24
1206,2021-05-25 05:30:00,22,Extreme Fear,2021-05-25,2021-05-25
1207,2021-05-26 05:30:00,22,Extreme Fear,2021-05-26,2021-05-26
1208,2021-05-27 05:30:00,27,Fear,2021-05-27,2021-05-27
1209,2021-05-28 05:30:00,21,Extreme Fear,2021-05-28,2021-05-28
1210,2021-05-29 05:30:00,18,Extreme Fear,2021-05-29,2021-05-29
1211,2021-05-30 05:30:00,10,Extreme Fear,2021-05-30,2021-05-30
1212,2021-05-31 05:30:00,18,Extreme Fear,2021-05-31,2021-05-31
1213,2021-06-01 05:30:00,20,Extreme Fear,2021-06-01,2021-06-01
1214,2021-06-02 05:30:00,23,Extreme Fear,2021-06-02,2021-06-02
1215,2021-06-03 05:30:00,24,Extreme Fear,2021-06-03,2021-06-03
1216,2021-06-04 05:30:00,27,Fear,2021-06-04,2021-06-04
1217,2021-06-05 05:30:00,24,Extreme Fear,2021-06-05,2021-06-05
1218,2021-06-06 05:30:00,17,Extreme Fear,2021-06-06,2021-06-06
1219,2021-06-07 05:30:00,15,Extreme Fear,2021-06-07,2021-06-07
1220,2021-06-08 05:30:00,13,Extreme Fear,2021-06-08,2021-06-08
1221,2021-06-09 05:30:00,14,Extreme Fear,2021-06-09,2021-06-09
1222,2021-06-10 05:30:00,21,Extreme Fear,2021-06-10,2021-06-10
1223,2021-06-11 05:30:00,21,Extreme Fear,2021-06-11,2021-06-11
1224,2021-06-12 05:30:00,28,Fear,2021-06-12,2021-06-12
1225,2021-06-13 05:30:00,23,Extreme Fear,2021-06-13,2021-06-13
1226,2021-06-14 05:30:00,28,Fear,2021-06-14,2021-06-14
1227,2021-06-15 05:30:00,38,Fear,2021-06-15,2021-06-15
1228,2021-06-16 05:30:00,33,Fear,2021-06-16,2021-06-16
1229,2021-06-17 05:30:00,26,Fear,2021-06-17,2021-06-17
1230,2021-06-18 05:30:00,25,Fear,2021-06-18,2021-06-18
1231,2021-06-19 05:30:00,23,Extreme Fear,2021-06-19,2021-06-19
1232,2021-06-20 05:30:00,21,Extreme Fear,2021-06-20,2021-06-20
1233,2021-06-21 05:30:00,23,Extreme Fear,2021-06-21,2021-06-21
1234,2021-06-22 05:30:00,10,Extreme Fear,2021-06-22,2021-06-22
1235,2021-06-23 05:30:00,14,Extreme Fear,2021-06-23,2021-06-23
1236,2021-06-24 05:30:00,22,Extreme Fear,2021-06-24,2021-06-24
1237,2021-06-25 05:30:00,27,Fear,2021-06-25,2021-06-25
1238,2021-06-26 05:30:00,20,Extreme Fear,2021-06-26,2021-06-26
1239,2021-06-27 05:30:00,22,Extreme Fear,2021-06-27,2021-06-27
1240,2021-06-28 05:30:00,25,Fear,2021-06-28,2021-06-28
1241,2021-06-29 05:30:00,25,Fear,2021-06-29,2021-06-29
1242,2021-06-30 05:30:00,28,Fear,2021-06-30,2021-06-30
1243,2021-07-01 05:30:00,28,Fear,2021-07-01,2021-07-01
1244,2021-07-02 05:30:00,21,Extreme Fear,2021-07-02,2021-07-02
1245,2021-07-03 05:30:00,24,Extreme Fear,2021-07-03,2021-07-03
1246,2021-07-04 05:30:00,27,Fear,2021-07-04,2021-07-04
1247,2021-07-05 05:30:00,29,Fear,2021-07-05,2021-07-05
1248,2021-07-06 05:30:00,20,Extreme Fear,2021-07-06,2021-07-06
1249,2021-07-07 05:30:00,28,Fear,2021-07-07,2021-07-07
1250,2021-07-08 05:30:00,20,Extreme Fear,2021-07-08,2021-07-08
1251,2021-07-09 05:30:00,20,Extreme Fear,2021-07-09,2021-07-09
1252,2021-07-10 05:30:00,20,Extreme Fear,2021-07-10,2021-07-10
1253,2021-07-11 05:30:00,20,Extreme Fear,2021-07-11,2021-07-11
1254,2021-07-12 05:30:00,25,Fear,2021-07-12,2021-07-12
1255,2021-07-13 05:30:00,20,Extreme Fear,2021-07-13,2021-07-13
1256,2021-07-14 05:30:00,21,Extreme Fear,2021-07-14,2021-07-14
1257,2021-07-15 05:30:00,20,Extreme Fear,2021-07-15,2021-07-15
1258,2021-07-16 05:30:00,22,Extreme Fear,2021-07-16,2021-07-16
1259,2021-07-17 05:30:00,15,Extreme Fear,2021-07-17,2021-07-17
1260,2021-07-18 05:30:00,19,Extreme Fear,2021-07-18,2021-07-18
1261,2021-07-19 05:30:00,24,Extreme Fear,2021-07-19,2021-07-19
1262,2021-07-20 05:30:00,19,Extreme Fear,2021-07-20,2021-07-20
1263,2021-07-21 05:30:00,10,Extreme Fear,2021-07-21,2021-07-21
1264,2021-07-22 05:30:00,21,Extreme Fear,2021-07-22,2021-07-22
1265,2021-07-23 05:30:00,23,Extreme Fear,2021-07-23,2021-07-23
1266,2021-07-24 05:30:00,22,Extreme Fear,2021-07-24,2021-07-24
1267,2021-07-25 05:30:00,27,Fear,2021-07-25,2021-07-25
1268,2021-07-26 05:30:00,26,Fear,2021-07-26,2021-07-26
1269,2021-07-27 05:30:00,32,Fear,2021-07-27,2021-07-27
1270,2021-07-28 05:30:00,50,Neutral,2021-07-28,2021-07-28
1271,2021-07-29 05:30:00,50,Neutral,2021-07-29,2021-07-29
1272,2021-07-30 05:30:00,53,Neutral,2021-07-30,2021-07-30
1273,2021-07-31 05:30:00,60,Greed,2021-07-31,2021-07-31
1274,2021-08-01 05:30:00,60,Greed,2021-08-01,2021-08-01
1275,2021-08-02 05:30:00,48,Neutral,2021-08-02,2021-08-02
1276,2021-08-03 05:30:00,48,Neutral,2021-08-03,2021-08-03
1277,2021-08-04 05:30:00,42,Fear,2021-08-04,2021-08-04
1278,2021-08-05 05:30:00,50,Neutral,2021-08-05,2021-08-05
1279,2021-08-06 05:30:00,52,Neutral,2021-08-06,2021-08-06
1280,2021-08-07 05:30:00,69,Greed,2021-08-07,2021-08-07
1281,2021-08-08 05:30:00,74,Greed,2021-08-08,2021-08-08
1282,2021-08-09 05:30:00,65,Greed,2021-08-09,2021-08-09
1283,2021-08-10 05:30:00,71,Greed,2021-08-10,2021-08-10
1284,2021-08-11 05:30:00,70,Greed,2021-08-11,2021-08-11
1285,2021-08-12 05:30:00,70,Greed,2021-08-12,2021-08-12
1286,2021-08-13 05:30:00,70,Greed,2021-08-13,2021-08-13
1287,2021-08-14 05:30:00,76,Extreme Greed,2021-08-14,2021-08-14
1288,2021-08-15 05:30:00,71,Greed,2021-08-15,2021-08-15
1289,2021-08-16 05:30:00,72,Greed,2021-08-16,2021-08-16
1290,2021-08-17 05:30:00,72,Greed,2021-08-17,2021-08-17
1291,2021-08-18 05:30:00,73,Greed,2021-08-18,2021-08-18
1292,2021-08-19 05:30:00,70,Greed,2021-08-19,2021-08-19
1293,2021-08-20 05:30:00,70,Greed,2021-08-20,2021-08-20
1294,2021-08-21 05:30:00,78,Extreme Greed,2021-08-21,2021-08-21
1295,2021-08-22 05:30:00,76,Extreme Greed,2021-08-22,2021-08-22
1296,2021-08-23 05:30:00,79,Extreme Greed,2021-08-23,2021-08-23
1297,2021-08-24 05:30:00,79,Extreme Greed,2021-08-24,2021-08-24
1298,2021-08-25 05:30:00,73,Greed,2021-08-25,2021-08-25
1299,2021-08-26 05:30:00,75,Extreme Greed,2021-08-26,2021-08-26
1300,2021-08-27 05:30:00,71,Greed,2021-08-27,2021-08-27
1301,2021-08-28 05:30:00,78,Extreme Greed,2021-08-28,2021-08-28
1302,2021-08-29 05:30:00,72,Greed,2021-08-29,2021-08-29
1303,2021-08-30 05:30:00,73,Greed,2021-08-30,2021-08-30
1304,2021-08-31 05:30:00,73,Greed,2021-08-31,2021-08-31
1305,2021-09-01 05:30:00,71,Greed,2021-09-01,2021-09-01
1306,2021-09-02 05:30:00,74,Greed,2021-09-02,2021-09-02
1307,2021-09-03 05:30:00,74,Greed,2021-09-03,2021-09-03
1308,2021-09-04 05:30:00,72,Greed,2021-09-04,2021-09-04
1309,2021-09-05 05:30:00,73,Greed,2021-09-05,2021-09-05
1310,2021-09-06 05:30:00,79,Extreme Greed,2021-09-06,2021-09-06
1311,2021-09-07 05:30:00,79,Extreme Greed,2021-09-07,2021-09-07
1312,2021-09-08 05:30:00,47,Neutral,2021-09-08,2021-09-08
1313,2021-09-09 05:30:00,45,Neutral,2021-09-09,2021-09-09
1314,2021-09-10 05:30:00,46,Neutral,2021-09-10,2021-09-10
1315,2021-09-11 05:30:00,31,Fear,2021-09-11,2021-09-11
1316,2021-09-12 05:30:00,32,Fear,2021-09-12,2021-09-12
1317,2021-09-13 05:30:00,44,Fear,2021-09-13,2021-09-13
1318,2021-09-14 05:30:00,30,Fear,2021-09-14,2021-09-14
1319,2021-09-15 05:30:00,49,Neutral,2021-09-15,2021-09-15
1320,2021-09-16 05:30:00,53,Neutral,2021-09-16,2021-09-16
1321,2021-09-17 05:30:00,48,Neutral,2021-09-17,2021-09-17
1322,2021-09-18 05:30:00,50,Neutral,2021-09-18,2021-09-18
1323,2021-09-19 05:30:00,53,Neutral,2021-09-19,2021-09-19
1324,2021-09-20 05:30:00,50,Neutral,2021-09-20,2021-09-20
1325,2021-09-21 05:30:00,27,Fear,2021-09-21,2021-09-21
1326,2021-09-22 05:30:00,21,Extreme Fear,2021-09-22,2021-09-22
1327,2021-09-23 05:30:00,27,Fear,2021-09-23,2021-09-23
1328,2021-09-24 05:30:00,33,Fear,2021-09-24,2021-09-24
1329,2021-09-25 05:30:00,28,Fear,2021-09-25,2021-09-25
1330,2021-09-26 05:30:00,27,Fear,2021-09-26,2021-09-26
1331,2021-09-27 05:30:00,26,Fear,2021-09-27,2021-09-27
1332,2021-09-28 05:30:00,25,Fear,2021-09-28,2021-09-28
1333,2021-09-29 05:30:00,24,Extreme Fear,2021-09-29,2021-09-29
1334,2021-09-30 05:30:00,20,Extreme Fear,2021-09-30,2021-09-30
1335,2021-10-01 05:30:00,27,Fear,2021-10-01,2021-10-01
1336,2021-10-02 05:30:00,54,Neutral,2021-10-02,2021-10-02
1337,2021-10-03 05:30:00,49,Neutral,2021-10-03,2021-10-03
1338,2021-10-04 05:30:00,54,Neutral,2021-10-04,2021-10-04
1339,2021-10-05 05:30:00,59,Greed,2021-10-05,2021-10-05
1340,2021-10-06 05:30:00,68,Greed,2021-10-06,2021-10-06
1341,2021-10-07 05:30:00,76,Extreme Greed,2021-10-07,2021-10-07
1342,2021-10-08 05:30:00,74,Greed,2021-10-08,2021-10-08
1343,2021-10-09 05:30:00,72,Greed,2021-10-09,2021-10-09
1344,2021-10-10 05:30:00,71,Greed,2021-10-10,2021-10-10
1345,2021-10-11 05:30:00,71,Greed,2021-10-11,2021-10-11
1346,2021-10-12 05:30:00,78,Extreme Greed,2021-10-12,2021-10-12
1347,2021-10-13 05:30:00,70,Greed,2021-10-13,2021-10-13
1348,2021-10-14 05:30:00,70,Greed,2021-10-14,2021-10-14
1349,2021-10-15 05:30:00,71,Greed,2021-10-15,2021-10-15
1350,2021-10-16 05:30:00,78,Extreme Greed,2021-10-16,2021-10-16
1351,2021-10-17 05:30:00,79,Extreme Greed,2021-10-17,2021-10-17
1352,2021-10-18 05:30:00,78,Extreme Greed,2021-10-18,2021-10-18
1353,2021-10-19 05:30:00,75,Extreme Greed,2021-10-19,2021-10-19
1354,2021-10-20 05:30:00,82,Extreme Greed,2021-10-20,2021-10-20
1355,2021-10-21 05:30:00,84,Extreme Greed,2021-10-21,2021-10-21
1356,2021-10-22 05:30:00,75,Extreme Greed,2021-10-22,2021-10-22
1357,2021-10-23 05:30:00,74,Greed,2021-10-23,2021-10-23
1358,2021-10-24 05:30:00,73,Greed,2021-10-24,2021-10-24
1359,2021-10-25 05:30:00,72,Greed,2021-10-25,2021-10-25
1360,2021-10-26 05:30:00,76,Extreme Greed,2021-10-26,2021-10-26
1361,2021-10-27 05:30:00,73,Greed,2021-10-27,2021-10-27
1362,2021-10-28 05:30:00,66,Greed,2021-10-28,2021-10-28
1363,2021-10-29 05:30:00,70,Greed,2021-10-29,2021-10-29
1364,2021-10-30 05:30:00,73,Greed,2021-10-30,2021-10-30
1365,2021-10-31 05:30:00,74,Greed,2021-10-31,2021-10-31
1366,2021-11-01 05:30:00,74,Greed,2021-11-01,2021-11-01
1367,2021-11-02 05:30:00,73,Greed,2021-11-02,2021-11-02
1368,2021-11-03 05:30:00,76,Extreme Greed,2021-11-03,2021-11-03
1369,2021-11-04 05:30:00,73,Greed,2021-11-04,2021-11-04
1370,2021-11-05 05:30:00,73,Greed,2021-11-05,2021-11-05
1371,2021-11-06 05:30:00,71,Greed,2021-11-06,2021-11-06
1372,2021-11-07 05:30:00,73,Greed,2021-11-07,2021-11-07
1373,2021-11-08 05:30:00,75,Extreme Greed,2021-11-08,2021-11-08
1374,2021-11-09 05:30:00,84,Extreme Greed,2021-11-09,2021-11-09
1375,2021-11-10 05:30:00,75,Extreme Greed,2021-11-10,2021-11-10
1376,2021-11-11 05:30:00,77,Extreme Greed,2021-11-11,2021-11-11
1377,2021-11-12 05:30:00,74,Greed,2021-11-12,2021-11-12
1378,2021-11-13 05:30:00,72,Greed,2021-11-13,2021-11-13
1379,2021-11-14 05:30:00,74,Greed,2021-11-14,2021-11-14
1380,2021-11-15 05:30:00,72,Greed,2021-11-15,2021-11-15
1381,2021-11-16 05:30:00,71,Greed,2021-11-16,2021-11-16
1382,2021-11-17 05:30:00,52,Neutral,2021-11-17,2021-11-17
1383,2021-11-18 05:30:00,54,Neutral,2021-11-18,2021-11-18
1384,2021-11-19 05:30:00,34,Fear,2021-11-19,2021-11-19
1385,2021-11-20 05:30:00,43,Fear,2021-11-20,2021-11-20
1386,2021-11-21 05:30:00,49,Neutral,2021-11-21,2021-11-21
1387,2021-11-22 05:30:00,50,Neutral,2021-11-22,2021-11-22
1388,2021-11-23 05:30:00,33,Fear,2021-11-23,2021-11-23
1389,2021-11-24 05:30:00,42,Fear,2021-11-24,2021-11-24
1390,2021-11-25 05:30:00,32,Fear,2021-11-25,2021-11-25
1391,2021-11-26 05:30:00,47,Neutral,2021-11-26,2021-11-26
1392,2021-11-27 05:30:00,21,Extreme Fear,2021-11-27,2021-11-27
1393,2021-11-28 05:30:00,27,Fear,2021-11-28,2021-11-28
1394,2021-11-29 05:30:00,33,Fear,2021-11-29,2021-11-29
1395,2021-11-30 05:30:00,40,Fear,2021-11-30,2021-11-30
1396,2021-12-01 05:30:00,34,Fear,2021-12-01,2021-12-01
1397,2021-12-02 05:30:00,32,Fear,2021-12-02,2021-12-02
1398,2021-12-03 05:30:00,31,Fear,2021-12-03,2021-12-03
1399,2021-12-04 05:30:00,25,Fear,2021-12-04,2021-12-04
1400,2021-12-05 05:30:00,18,Extreme Fear,2021-12-05,2021-12-05
1401,2021-12-06 05:30:00,16,Extreme Fear,2021-12-06,2021-12-06
1402,2021-12-07 05:30:00,25,Fear,2021-12-07,2021-12-07
1403,2021-12-08 05:30:00,28,Fear,2021-12-08,2021-12-08
1404,2021-12-09 05:30:00,29,Fear,2021-12-09,2021-12-09
1405,2021-12-10 05:30:00,24,Extreme Fear,2021-12-10,2021-12-10
1406,2021-12-11 05:30:00,16,Extreme Fear,2021-12-11,2021-12-11
1407,2021-12-12 05:30:00,27,Fear,2021-12-12,2021-12-12
1408,2021-12-13 05:30:00,28,Fear,2021-12-13,2021-12-13
1409,2021-12-14 05:30:00,21,Extreme Fear,2021-12-14,2021-12-14
1410,2021-12-15 05:30:00,28,Fear,2021-12-15,2021-12-15
1411,2021-12-16 05:30:00,29,Fear,2021-12-16,2021-12-16
1412,2021-12-17 05:30:00,23,Extreme Fear,2021-12-17,2021-12-17
1413,2021-12-18 05:30:00,24,Extreme Fear,2021-12-18,2021-12-18
1414,2021-12-19 05:30:00,29,Fear,2021-12-19,2021-12-19
1415,2021-12-20 05:30:00,25,Fear,2021-12-20,2021-12-20
1416,2021-12-21 05:30:00,27,Fear,2021-12-21,2021-12-21
1417,2021-12-22 05:30:00,45,Neutral,2021-12-22,2021-12-22
1418,2021-12-23 05:30:00,34,Fear,2021-12-23,2021-12-23
1419,2021-12-24 05:30:00,41,Fear,2021-12-24,2021-12-24
1420,2021-12-25 05:30:00,39,Fear,2021-12-25,2021-12-25
1421,2021-12-26 05:30:00,37,Fear,2021-12-26,2021-12-26
1422,2021-12-27 05:30:00,40,Fear,2021-12-27,2021-12-27
1423,2021-12-28 05:30:00,41,Fear,2021-12-28,2021-12-28
1424,2021-12-29 05:30:00,27,Fear,2021-12-29,2021-12-29
1425,2021-12-30 05:30:00,22,Extreme Fear,2021-12-30,2021-12-30
1426,2021-12-31 05:30:00,28,Fear,2021-12-31,2021-12-31
1427,2022-01-01 05:30:00,21,Extreme Fear,2022-01-01,2022-01-01
1428,2022-01-02 05:30:00,29,Fear,2022-01-02,2022-01-02
1429,2022-01-03 05:30:00,29,Fear,2022-01-03,2022-01-03
1430,2022-01-04 05:30:00,23,Extreme Fear,2022-01-04,2022-01-04
1431,2022-01-05 05:30:00,24,Extreme Fear,2022-01-05,2022-01-05
1432,2022-01-06 05:30:00,15,Extreme Fear,2022-01-06,2022-01-06
1433,2022-01-07 05:30:00,18,Extreme Fear,2022-01-07,2022-01-07
1434,2022-01-08 05:30:00,10,Extreme Fear,2022-01-08,2022-01-08
1435,2022-01-09 05:30:00,23,Extreme Fear,2022-01-09,2022-01-09
1436,2022-01-10 05:30:00,23,Extreme Fear,2022-01-10,2022-01-10
1437,2022-01-11 05:30:00,21,Extreme Fear,2022-01-11,2022-01-11
1438,2022-01-12 05:30:00,22,Extreme Fear,2022-01-12,2022-01-12
1439,2022-01-13 05:30:00,21,Extreme Fear,2022-01-13,2022-01-13
1440,2022-01-14 05:30:00,21,Extreme Fear,2022-01-14,2022-01-14
1441,2022-01-15 05:30:00,23,Extreme Fear,2022-01-15,2022-01-15
1442,2022-01-16 05:30:00,21,Extreme Fear,2022-01-16,2022-01-16
1443,2022-01-17 05:30:00,22,Extreme Fear,2022-01-17,2022-01-17
1444,2022-01-18 05:30:00,24,Extreme Fear,2022-01-18,2022-01-18
1445,2022-01-19 05:30:00,24,Extreme Fear,2022-01-19,2022-01-19
1446,2022-01-20 05:30:00,24,Extreme Fear,2022-01-20,2022-01-20
1447,2022-01-21 05:30:00,19,Extreme Fear,2022-01-21,2022-01-21
1448,2022-01-22 05:30:00,13,Extreme Fear,2022-01-22,2022-01-22
1449,2022-01-23 05:30:00,11,Extreme Fear,2022-01-23,2022-01-23
1450,2022-01-24 05:30:00,13,Extreme Fear,2022-01-24,2022-01-24
1451,2022-01-25 05:30:00,12,Extreme Fear,2022-01-25,2022-01-25
1452,2022-01-26 05:30:00,23,Extreme Fear,2022-01-26,2022-01-26
1453,2022-01-27 05:30:00,20,Extreme Fear,2022-01-27,2022-01-27
1454,2022-01-28 05:30:00,24,Extreme Fear,2022-01-28,2022-01-28
1455,2022-01-29 05:30:00,24,Extreme Fear,2022-01-29,2022-01-29
1456,2022-01-30 05:30:00,29,Fear,2022-01-30,2022-01-30
1457,2022-01-31 05:30:00,20,Extreme Fear,2022-01-31,2022-01-31
1458,2022-02-01 05:30:00,26,Fear,2022-02-01,2022-02-01
1459,2022-02-02 05:30:00,28,Fear,2022-02-02,2022-02-02
1460,2022-02-03 05:30:00,20,Extreme Fear,2022-02-03,2022-02-03
1461,2022-02-04 05:30:00,20,Extreme Fear,2022-02-04,2022-02-04
1462,2022-02-05 05:30:00,33,Fear,2022-02-05,2022-02-05
1463,2022-02-06 05:30:00,37,Fear,2022-02-06,2022-02-06
1464,2022-02-07 05:30:00,45,Neutral,2022-02-07,2022-02-07
1465,2022-02-08 05:30:00,48,Neutral,2022-02-08,2022-02-08
1466,2022-02-09 05:30:00,54,Neutral,2022-02-09,2022-02-09
1467,2022-02-10 05:30:00,50,Neutral,2022-02-10,2022-02-10
1468,2022-02-11 05:30:00,50,Neutral,2022-02-11,2022-02-11
1469,2022-02-12 05:30:00,44,Fear,2022-02-12,2022-02-12
1470,2022-02-13 05:30:00,44,Fear,2022-02-13,2022-02-13
1471,2022-02-14 05:30:00,46,Neutral,2022-02-14,2022-02-14
1472,2022-02-15 05:30:00,46,Neutral,2022-02-15,2022-02-15
1473,2022-02-16 05:30:00,51,Neutral,2022-02-16,2022-02-16
1474,2022-02-17 05:30:00,52,Neutral,2022-02-17,2022-02-17
1475,2022-02-18 05:30:00,30,Fear,2022-02-18,2022-02-18
1476,2022-02-19 05:30:00,25,Fear,2022-02-19,2022-02-19
1477,2022-02-20 05:30:00,27,Fear,2022-02-20,2022-02-20
1478,2022-02-21 05:30:00,25,Fear,2022-02-21,2022-02-21
1479,2022-02-22 05:30:00,20,Extreme Fear,2022-02-22,2022-02-22
1480,2022-02-23 05:30:00,25,Fear,2022-02-23,2022-02-23
1481,2022-02-24 05:30:00,23,Extreme Fear,2022-02-24,2022-02-24
1482,2022-02-25 05:30:00,27,Fear,2022-02-25,2022-02-25
1483,2022-02-26 05:30:00,26,Fear,2022-02-26,2022-02-26
1484,2022-02-27 05:30:00,26,Fear,2022-02-27,2022-02-27
1485,2022-02-28 05:30:00,20,Extreme Fear,2022-02-28,2022-02-28
1486,2022-03-01 05:30:00,51,Neutral,2022-03-01,2022-03-01
1487,2022-03-02 05:30:00,52,Neutral,2022-03-02,2022-03-02
1488,2022-03-03 05:30:00,39,Fear,2022-03-03,2022-03-03
1489,2022-03-04 05:30:00,33,Fear,2022-03-04,2022-03-04
1490,2022-03-05 05:30:00,22,Extreme Fear,2022-03-05,2022-03-05
1491,2022-03-06 05:30:00,22,Extreme Fear,2022-03-06,2022-03-06
1492,2022-03-07 05:30:00,23,Extreme Fear,2022-03-07,2022-03-07
1493,2022-03-08 05:30:00,21,Extreme Fear,2022-03-08,2022-03-08
1494,2022-03-09 05:30:00,22,Extreme Fear,2022-03-09,2022-03-09
1495,2022-03-10 05:30:00,28,Fear,2022-03-10,2022-03-10
1496,2022-03-11 05:30:00,22,Extreme Fear,2022-03-11,2022-03-11
1497,2022-03-12 05:30:00,22,Extreme Fear,2022-03-12,2022-03-12
1498,2022-03-13 05:30:00,21,Extreme Fear,2022-03-13,2022-03-13
1499,2022-03-14 05:30:00,23,Extreme Fear,2022-03-14,2022-03-14
1500,2022-03-15 05:30:00,21,Extreme Fear,2022-03-15,2022-03-15
1501,2022-03-16 05:30:00,24,Extreme Fear,2022-03-16,2022-03-16
1502,2022-03-17 05:30:00,27,Fear,2022-03-17,2022-03-17
1503,2022-03-18 05:30:00,25,Fear,2022-03-18,2022-03-18
1504,2022-03-19 05:30:00,28,Fear,2022-03-19,2022-03-19
1505,2022-03-20 05:30:00,31,Fear,2022-03-20,2022-03-20
1506,2022-03-21 05:30:00,30,Fear,2022-03-21,2022-03-21
1507,2022-03-22 05:30:00,26,Fear,2022-03-22,2022-03-22
1508,2022-03-23 05:30:00,31,Fear,2022-03-23,2022-03-23
1509,2022-03-24 05:30:00,40,Fear,2022-03-24,2022-03-24
1510,2022-03-25 05:30:00,47,Neutral,2022-03-25,2022-03-25
1511,2022-03-26 05:30:00,51,Neutral,2022-03-26,2022-03-26
